page,token,pos,counts,cumulative_sum
64,basilica,NN,2,2
209,people,NNS,2,24
64,irony,NN,2,2
209,man,NN,2,91
182,mistaken,JJ,2,2
63,like,IN,2,13
177,year,NN,2,5
63,never,RB,2,21
209,came,VBD,2,12
177,men,NNS,2,49
71,think,VBP,2,9
209,would,MD,2,107
209,tea,NN,2,2
100,rare,JJ,2,2
177,know,VBP,2,13
71,spirit,NN,2,4
94,run,VB,2,2
202,hat,NN,2,2
64,time,NN,2,18
202,two,CD,2,24
202,something,NN,2,11
178,would,MD,2,109
178,sea,NN,2,55
98,see,VB,2,18
178,must,MD,2,20
207,none,NN,2,2
207,rolling,NNP,2,2
178,courage,NN,2,2
98,still,RB,2,12
98,stuff,NN,2,2
65,rough,JJ,2,2
178,men,NNS,2,51
181,light,JJ,2,5
207,steeple,NN,2,2
94,mile,NN,2,2
71,suggest,VB,2,4
65,old,JJ,2,5
98,write,VB,2,10
207,rhyme,NN,2,4
99,else,RB,2,2
208,long,RB,2,6
208,mud,NN,2,2
177,occupation,NN,2,2
65,continuous,JJ,2,2
99,written,VBN,2,15
208,fit,VB,2,2
178,three,CD,2,2
178,land,NN,2,9
65,look,VBP,2,4
94,certain,JJ,2,12
71,cathedral,NN,2,2
207,blood,NN,2,4
94,particular,JJ,2,6
207,suitable,JJ,2,2
209,cup,NN,2,2
100,went,VBD,2,6
219,upon,IN,2,49
62,respect,NN,2,2
62,thing,NN,2,33
102,poetry,NNP,2,26
62,genius,NN,2,2
176,shore,NN,2,2
210,millions,NNS,2,2
62,mammon,NN,2,2
101,wine,NN,2,9
101,slept,VBD,2,2
176,go,VB,2,2
62,need,VBP,2,2
176,also,RB,2,24
210,think,VBP,2,11
182,take,VB,2,14
201,great,JJ,2,45
62,salvation,NNP,2,2
102,find,VB,2,2
211,used,VBD,2,7
176,yet,RB,2,4
201,person,NN,2,4
211,man,NN,2,93
211,old,JJ,2,7
72,multiplicity,NN,2,2
176,fate,NN,2,2
211,dead,JJ,2,2
176,would,MD,2,111
62,security,NN,2,2
102,said,VBD,2,45
72,creative,JJ,2,2
62,good,JJ,2,42
176,tedious,JJ,2,2
176,though,IN,2,13
211,market,NN,2,2
93,early,JJ,2,5
210,change,NN,2,7
72,world,NN,2,12
177,sea,NN,2,57
62,really,RB,2,4
209,one,CD,2,131
94,four,CD,2,2
63,old,JJ,2,9
177,people,NNS,2,26
202,detective,NN,2,2
94,three,CD,2,4
94,whether,IN,2,4
63,tradition,NN,2,2
209,butter,NN,2,2
209,threepence,NN,2,2
63,german,JJ,2,12
182,us,PRP,2,7
209,pat,NN,2,2
209,scone,NN,2,2
209,mind,NN,2,13
209,days,NNS,2,5
101,goal,NNP,2,2
71,gone,VBN,2,2
210,man,NN,2,95
210,way,NN,2,9
72,proportion,NN,2,2
176,true,JJ,2,17
210,sausage,NN,2,2
62,thus,RB,2,2
93,great,JJ,2,47
182,wind,NN,2,12
182,antiquity,NN,2,2
62,like,IN,2,15
62,desire,NN,2,4
210,thing,NN,2,35
63,empire,NNP,2,2
210,tea,NN,2,4
176,along,IN,2,5
178,modern,JJ,2,22
202,always,RB,2,8
65,town,NN,2,10
180,certainly,RB,2,2
179,middle,NNP,2,2
95,bad,JJ,2,34
68,prophet,NN,2,2
205,would,MD,2,113
203,poet,NN,2,18
181,draught,NN,2,2
68,map,NN,2,2
95,men,NNS,2,53
96,tone,NN,2,2
96,say,VBP,2,24
69,one,CD,2,133
96,true,JJ,2,19
180,would,MD,2,115
96,much,RB,2,12
95,man,NN,2,97
179,like,IN,2,17
179,day,NN,2,19
181,forward,RB,2,2
179,large,JJ,2,4
179,ignorant,JJ,2,2
70,would,MD,2,117
97,question,NN,2,2
95,short,JJ,2,2
181,sailing,NN,2,2
67,place,NN,2,11
95,prose,NN,2,2
96,confused,VBD,2,2
203,advice,NN,2,2
179,ask,VB,2,2
179,made,VBN,2,11
67,one,NN,2,135
205,objection,NN,2,2
179,great,JJ,2,49
69,great,JJ,2,51
181,would,MD,2,119
207,added,VBD,2,2
96,mind,NN,2,15
203,enough,RB,2,6
180,could,MD,2,29
203,room,NN,2,2
204,ulster,NNP,2,2
95,period,NN,2,2
95,composition,NN,2,2
203,see,VB,2,20
69,rabat,NNP,2,2
180,limit,NN,2,2
69,beauty,NN,2,2
180,made,VBN,2,13
204,good,JJ,2,44
180,great,JJ,2,53
69,cathedral,NNP,2,4
69,two,CD,2,26
180,true,JJ,2,21
96,prose,NN,2,4
204,long,JJ,2,8
95,cold,JJ,2,5
96,common,JJ,2,2
180,build,VB,2,2
180,thing,NN,2,37
96,factor,NN,2,2
69,praise,VBP,2,2
180,well,RB,2,15
204,tongue,NN,2,2
180,ship,NN,2,4
204,first,JJ,2,19
95,poetry,NN,2,28
96,emotion,NN,2,2
204,also,RB,2,26
204,go,VB,2,4
204,second,JJ,2,2
67,still,RB,2,14
95,history,NN,2,7
97,writer,NN,2,2
67,even,RB,2,33
206,one,CD,2,137
202,may,MD,2,37
206,rhyme,VB,2,6
178,day,NN,2,21
206,place,NN,2,13
178,like,IN,2,19
66,symbol,NN,2,2
202,one,CD,2,139
202,usually,RB,2,2
206,also,RB,2,28
66,still,RB,2,16
70,great,JJ,2,55
97,memory,NN,2,2
66,spirit,NN,2,6
179,people,NNS,2,28
94,could,MD,2,31
207,side,NN,2,9
178,town,NN,2,12
71,proportion,NN,2,4
65,great,JJ,2,57
71,less,JJR,2,2
207,mud,NN,2,4
207,blank,JJ,2,2
98,strong,JJ,2,2
98,man,NN,2,99
98,men,NNS,2,55
202,great,JJ,2,59
98,bad,JJ,2,36
94,poetry,NN,2,30
98,us,PRP,2,9
98,good,JJ,2,46
94,hundred,CD,2,2
98,line,NN,2,5
206,quite,RB,2,14
179,carried,VBD,2,2
97,enthusiast,NN,2,2
181,know,VBP,2,15
97,taken,VBN,2,2
70,everything,NN,2,2
205,form,NN,2,4
67,witness,NN,2,2
181,shipwreck,NN,2,2
179,ship,NN,2,6
181,modern,JJ,2,24
181,common,JJ,2,4
203,quite,RB,2,16
179,historian,NN,2,2
97,prose,NN,2,6
205,silly,JJ,2,2
203,knew,VBD,2,2
97,would,MD,2,121
181,go,VB,2,6
181,beam,NN,2,2
206,treasure,NN,2,2
97,verse,NN,2,34
206,pleasure,NN,2,2
181,times,NNS,2,2
66,past,NN,2,5
66,may,MD,2,39
203,got,VBD,2,2
206,produced,VBN,2,2
203,thought,VBD,2,7
205,rhyme,NN,2,8
67,map,NN,2,4
94,great,JJ,2,61
203,whether,IN,2,6
97,sense,NN,2,2
203,would,MD,2,123
94,write,VB,2,12
175,physical,JJ,2,2
175,one,CD,2,141
93,written,VBN,2,17
106,nothing,NN,2,6
216,one,CD,2,143
216,council,NN,2,2
55,choose,VB,2,2
199,another,DT,2,17
199,jest,NN,2,2
91,pretty,RB,2,2
216,poem,NN,2,2
171,take,VBP,2,16
55,love,NN,2,2
171,millions,NNS,2,4
55,written,VBN,2,19
75,among,IN,2,2
55,money,NN,2,27
171,time,NN,2,20
106,judge,NNP,2,2
54,write,VB,2,14
199,would,MD,2,125
91,would,MD,2,127
107,something,NN,2,13
170,sail,VB,2,5
170,round,RB,2,5
184,literature,NN,2,2
54,man,NN,2,101
107,father,NN,2,2
171,question,NN,2,4
184,saw,VBD,2,7
184,came,VBD,2,14
54,written,VBN,2,21
54,true,JJ,2,23
184,prose,NN,2,8
171,nation,NN,2,2
107,thing,NN,2,39
91,hence,RB,2,2
106,doctrine,NN,2,2
55,form,NN,2,6
215,cutting,VBG,2,4
216,would,MD,2,129
105,like,IN,2,21
184,sea,NN,2,59
105,pronounced,VBN,2,2
105,time,NN,2,22
91,men,NNS,2,57
215,old,JJ,2,11
199,men,NNS,2,59
56,always,RB,2,10
172,little,JJ,2,51
74,passion,NN,2,2
91,letter,NN,2,6
199,youth,NN,2,2
57,able,JJ,2,2
215,style,NN,2,2
105,final,JJ,2,4
215,symbol,NN,2,4
56,imagine,VB,2,2
215,enemy,NN,2,7
91,well,RB,2,17
172,people,NNS,2,30
75,read,VBP,2,6
56,young,JJ,2,6
106,men,NNS,2,61
106,thing,NN,2,41
91,everybody,NN,2,2
215,word,NN,2,27
56,need,NN,2,4
56,ruin,VB,2,2
106,line,NN,2,7
56,certain,JJ,2,14
74,infinite,JJ,2,2
172,certain,JJ,2,16
56,advise,VBP,2,2
170,repulsive,JJ,2,2
107,ever,RB,2,6
54,must,MD,2,22
170,explanation,NN,2,2
69,looking,VBG,2,4
219,master,NN,2,4
75,tell,VB,2,2
109,selected,VBN,2,2
198,mind,NN,2,17
75,inspiration,NN,2,2
52,burnt,VBN,2,2
53,liquid,NN,2,2
198,date,NN,2,2
109,shock,NN,2,2
109,must,MD,2,24
53,seen,VBN,2,4
53,said,VBD,2,47
109,process,NN,2,5
218,mule,NN,2,6
219,head,NN,2,8
52,copy,NN,2,2
52,knowledge,NN,2,2
219,sleep,NN,2,5
90,would,MD,2,131
90,happen,VB,2,2
219,men,NNS,2,63
219,bishop,NNP,2,2
90,though,IN,2,15
184,one,CD,2,145
219,came,VBD,2,16
109,way,NN,2,11
52,general,JJ,2,7
198,old,JJ,2,13
109,upon,IN,2,51
76,moon,NN,2,2
52,journey,NN,2,5
75,gem,NN,2,2
109,would,MD,2,133
90,life,NN,2,8
109,production,NN,2,2
75,men,NNS,2,65
184,man,NN,2,103
53,bull,NNP,2,2
170,man,NN,2,105
108,two,CD,2,28
108,full,JJ,2,2
170,upon,IN,2,53
170,took,VBD,2,5
108,wit,NN,2,2
53,one,CD,2,147
54,critic,NN,2,2
217,abominably,RB,2,2
108,people,NNS,2,32
54,history,NN,2,9
184,aspect,NN,2,2
108,object,NN,2,2
198,motto,NN,2,2
184,verse,NN,2,36
169,white,JJ,2,2
218,little,JJ,2,53
109,conviction,NN,2,4
169,fairway,NN,2,2
53,chemical,NN,2,2
75,whole,JJ,2,8
90,attached,VBN,2,2
75,little,JJ,2,55
198,argument,NN,2,5
169,watched,VBD,2,2
53,last,JJ,2,13
218,saintly,JJ,2,2
170,fashion,NN,2,4
108,casuistry,NNP,2,2
108,true,JJ,2,25
57,breaking,VBG,2,2
105,change,NN,2,9
175,homer,NNP,2,4
72,decay,NN,2,2
213,would,MD,2,135
73,misanthrope,NN,2,5
59,one,CD,2,149
103,like,IN,2,23
200,away,RB,2,6
103,essence,NN,2,2
60,worship,NN,2,9
103,could,MD,2,33
103,pass,NN,2,2
124,man,NN,2,107
93,young,JJ,2,8
103,meaning,NN,2,2
212,seem,VB,2,2
212,plain,NN,2,4
183,lateen,NN,2,2
200,like,IN,2,25
174,little,JJ,2,57
59,thousand,CD,2,8
213,upon,IN,2,55
200,wheel,NN,2,4
92,poetry,NN,2,32
200,companion,NN,2,2
59,particular,JJ,2,8
59,exactly,RB,2,2
59,way,NN,2,13
183,reason,NN,2,2
183,would,MD,2,137
183,thing,NN,2,43
73,man,NN,2,109
92,true,JJ,2,27
104,poetic,JJ,2,4
174,hundred,CD,2,4
73,phrase,NN,2,4
73,used,VBN,2,9
103,man,NN,2,111
91,double,JJ,2,2
60,coward,NN,2,6
212,subtle,JJ,2,2
93,instance,NN,2,4
211,great,JJ,2,63
201,old,JJ,2,15
61,man,NN,2,113
211,time,NN,2,24
211,livelihood,NN,2,2
201,shot,NN,2,2
211,rather,RB,2,8
72,also,RB,2,30
61,plutocracy,NN,2,2
201,poor,JJ,2,4
102,answer,NN,2,4
72,know,VBP,2,17
61,possessed,VBN,2,2
103,poetry,NNP,2,34
212,already,RB,2,2
175,way,NN,2,15
60,purchase,VB,2,11
175,another,DT,2,19
175,good,JJ,2,48
175,description,NN,2,2
103,human,JJ,2,5
60,case,NN,2,11
182,one,CD,2,151
72,mark,NN,2,2
72,statue,NN,2,8
60,great,JJ,2,65
72,power,NN,2,6
72,material,NN,2,2
175,comes,VBZ,2,2
60,perhaps,RB,2,7
212,would,MD,2,139
59,soul,NN,2,9
213,also,RB,2,32
213,mind,NN,2,19
183,upon,IN,2,57
214,lot,NN,2,2
214,times,NNS,2,4
214,little,JJ,2,59
74,man,NN,2,115
57,many,JJ,2,16
214,mind,NN,2,21
183,great,JJ,2,67
173,particular,JJ,2,10
57,one,CD,2,153
57,without,IN,2,15
183,fascinating,JJ,2,2
214,though,IN,2,17
74,thing,NN,2,45
91,like,VB,2,27
199,like,IN,2,29
105,us,PRP,2,11
183,craft,NN,2,2
183,one,CD,2,155
173,mediterranean,NNP,2,5
173,mere,JJ,2,6
105,become,VBN,2,4
91,posterity,NN,2,2
214,like,IN,2,31
74,life,NN,2,10
173,motive,NN,2,2
74,character,NN,2,2
57,thus,RB,2,4
105,come,VBN,2,4
105,popular,JJ,2,2
199,german,JJ,2,14
74,complexity,NN,2,2
105,within,IN,2,2
105,though,IN,2,19
58,year,NN,2,7
58,instance,NN,2,6
199,might,MD,2,18
213,brown,JJ,2,6
104,upon,IN,2,59
58,salvation,NN,2,4
58,action,NN,2,2
58,corrupt,JJ,2,2
174,less,RBR,2,4
58,beyond,IN,2,2
73,may,MD,2,41
213,rapidly,RB,2,2
73,supreme,JJ,2,2
59,cad,NN,2,2
183,long,JJ,2,10
213,jack,NNP,2,2
73,say,VB,2,26
104,soul,NN,2,11
92,us,PRP,2,13
213,bowl,NN,2,2
199,one,CD,2,157
213,one,CD,2,159
173,position,NN,2,2
173,passion,NN,2,4
173,type,NN,2,4
214,used,VBN,2,11
58,possessed,VBN,2,4
213,level,NN,2,4
58,little,JJ,2,61
173,went,VBD,2,8
74,real,JJ,2,7
92,produced,VBN,2,4
173,geographical,JJ,2,2
173,one,CD,2,161
58,thousand,CD,2,10
92,worst,JJS,2,2
223,opposite,NN,2,2
84,also,RB,2,34
147,time,NN,2,26
13,upon,IN,2,61
145,religion,NN,2,4
156,upon,IN,2,63
143,paradise,NNP,2,2
238,statistics,NNS,2,8
243,infinite,JJ,2,4
239,proportion,NN,2,6
128,still,RB,2,18
24,tell,VB,2,4
127,god,NNP,2,5
148,place,NN,2,15
27,point,NN,2,2
240,certain,JJ,2,18
148,say,VB,2,28
14,except,IN,2,2
154,inviolate,JJ,2,2
131,like,IN,2,33
126,going,VBG,2,7
151,us,PRP,2,15
151,book,NN,2,9
151,scale,NN,2,2
13,soul,NN,2,13
248,possible,JJ,2,4
140,would,MD,2,141
20,also,RB,2,36
20,cast,VBN,2,2
143,great,JJ,2,69
151,came,VBD,2,18
144,important,JJ,2,2
141,war,NN,2,10
154,know,VB,2,19
252,afterwards,RB,2,2
128,boy,NN,2,2
14,wine,NN,2,11
151,rich,JJ,2,9
128,story,NN,2,11
244,fell,VBD,2,2
151,instance,NN,2,8
19,vast,JJ,2,2
153,pleasure,NN,2,4
23,could,MD,2,35
145,man,NN,2,117
128,immutable,JJ,2,2
27,two,CD,2,30
243,better,JJR,2,6
253,land,NN,2,11
144,society,NN,2,2
128,emperor,NNP,2,2
153,statistics,NNS,2,10
23,make,VB,2,13
250,great,JJ,2,71
14,may,MD,2,43
14,might,MD,2,20
15,law,NN,2,11
15,go,VB,2,8
24,lie,VB,2,4
243,would,MD,2,143
14,us,PRP,2,17
29,hearts,NNS,2,2
148,tongue,NN,2,4
126,fruitful,JJ,2,2
145,h,NN,2,2
15,satisfied,JJ,2,2
145,sect,NN,2,2
126,inaccuracy,NN,2,13
15,also,RB,2,38
147,closed,VBN,2,2
156,man,NN,2,119
25,lost,VBN,2,5
238,population,NN,2,2
126,men,NNS,2,67
248,like,IN,2,35
151,teach,VB,2,2
253,added,VBD,2,4
13,among,IN,2,4
156,united,NNP,2,2
239,simple,JJ,2,2
253,hear,VB,2,2
155,another,DT,2,21
137,upon,IN,2,65
149,mass,NN,2,2
143,tree,NN,2,2
246,reasoning,NN,2,2
132,proportion,NN,2,8
13,dream,NN,2,2
127,well,RB,2,19
13,point,NN,2,4
141,man,NN,2,121
137,horse,NN,2,8
135,reason,NN,2,4
154,youth,NN,2,4
14,though,IN,2,21
149,speech,NN,2,5
128,writing,VBG,2,4
125,learning,NN,2,2
145,wear,VB,2,4
31,hearts,NNS,2,4
149,field,NN,2,2
147,sound,NN,2,2
128,tower,NN,2,5
141,know,VB,2,21
128,made,VBD,2,15
143,fight,VB,2,2
134,set,NN,2,2
251,moment,NN,2,4
240,experience,NN,2,2
125,right,RB,2,4
154,knew,VBD,2,4
154,upon,IN,2,67
13,hunger,NN,2,2
29,thing,NN,2,47
128,spontaneous,JJ,2,2
237,one,PRP,2,163
154,least,JJS,2,2
253,thing,NN,2,49
23,man,NN,2,123
237,shy,JJ,2,2
13,would,MD,2,145
14,night,NN,2,2
242,german,JJ,2,16
253,soul,NN,2,15
145,form,NN,2,8
20,taught,VBN,2,5
251,lived,VBD,2,2
244,set,NN,2,4
23,way,NN,2,17
31,poetry,NNP,2,36
248,one,CD,2,165
25,department,NN,2,2
31,different,JJ,2,2
31,good,JJ,2,50
253,man,NN,2,125
155,say,VB,2,30
143,place,NN,2,17
237,action,NN,2,4
145,lose,VB,2,2
149,used,VBN,2,13
152,name,NN,2,14
126,south,NNP,2,5
237,berlin,NNP,2,2
151,riding,VBG,2,2
134,certain,JJ,2,20
138,living,VBG,2,2
23,affirmation,NN,2,2
151,wrong,JJ,2,7
243,large,JJ,2,6
253,death,NN,2,8
135,man,NN,2,127
156,serious,JJ,2,2
154,applaud,VBP,2,2
144,taken,VBN,2,4
139,balance,VB,2,2
19,one,CD,2,167
154,island,NN,2,2
242,well,RB,2,21
252,even,RB,2,35
139,exactly,RB,2,4
134,technical,JJ,2,10
134,never,RB,2,23
151,time,NN,2,28
30,window,NN,2,2
151,part,NN,2,4
155,frontier,NN,2,2
30,read,VBP,2,8
252,still,RB,2,20
248,think,VBP,2,13
126,hence,RB,2,4
243,mind,NN,2,23
27,mind,NN,2,25
144,posterity,NN,2,4
128,good,JJ,2,52
152,palace,NN,2,2
25,world,NN,2,14
239,eye,NN,2,2
247,indefinitely,RB,2,2
252,hardly,RB,2,4
247,remains,VBZ,2,2
27,tank,NN,2,2
156,prove,VB,2,2
24,simpler,JJR,2,2
126,razor,NN,2,2
145,something,NN,2,15
27,give,VB,2,6
239,many,JJ,2,18
130,men,NNS,2,69
135,asymptote,NN,2,2
145,upon,IN,2,69
147,exactly,RB,2,6
15,desired,VBD,2,2
248,long,RB,2,12
135,ideal,JJ,2,2
247,farther,RB,2,4
130,true,JJ,2,29
29,kind,NNP,2,13
151,driving,VBG,2,2
29,say,VB,2,32
145,drop,VB,2,2
251,old,JJ,2,17
242,upon,IN,2,71
247,passage,NN,2,2
251,text,NN,2,5
136,technical,JJ,2,12
238,sum,NN,2,2
127,one,CD,2,169
252,artist,NN,2,2
147,pure,JJ,2,2
145,talking,VBG,2,2
238,enough,JJ,2,8
139,morals,NNS,2,4
238,part,NN,2,6
238,one,CD,2,171
252,everywhere,RB,2,2
127,read,VB,2,10
239,rigid,JJ,2,2
238,room,NN,2,4
252,driving,VBG,2,4
155,like,IN,2,37
126,north,NNP,2,10
252,heaven,NNP,2,2
148,old,JJ,2,19
127,grass,NN,2,2
251,long,JJ,2,14
148,different,JJ,2,4
153,bit,NN,2,2
238,exertion,NN,2,2
243,leaf,NN,2,2
250,went,VBD,2,10
247,number,NN,2,13
252,men,NNS,2,71
247,end,NN,2,4
17,expect,VBP,2,2
127,process,NN,2,7
251,reference,NN,2,2
23,simpler,JJR,2,4
247,able,JJ,2,4
251,writing,VBG,2,6
152,house,NN,2,2
30,especially,RB,2,2
250,ever,RB,2,8
252,bad,JJ,2,38
30,hall,NNP,2,2
130,man,NN,2,129
19,us,PRP,2,19
25,man,NN,2,131
23,acquaintance,NN,2,2
152,port,NNP,2,5
140,like,VB,2,39
239,window,NN,2,4
128,bishop,NN,2,4
139,happiness,NN,2,2
30,something,NN,2,17
242,reader,NN,2,4
238,trade,NN,2,2
23,falsehood,NN,2,2
238,quite,RB,2,18
156,mean,VBP,2,4
151,right,JJ,2,6
154,say,VBP,2,34
23,later,RB,2,2
145,education,NN,2,2
19,man,NN,2,133
30,lady,NNP,2,2
134,room,NN,2,6
148,far,RB,2,10
139,energy,NN,2,2
130,use,NN,2,7
243,error,NN,2,2
24,young,JJ,2,10
27,remain,VB,2,2
13,tone,NN,2,4
240,rate,NN,2,4
242,general,JJ,2,9
147,within,IN,2,4
156,said,VBD,2,49
126,matter,NN,2,10
144,accent,NN,2,8
30,thing,NN,2,51
240,altogether,RB,2,2
29,cash,NN,2,2
20,world,NN,2,16
135,mean,VB,2,6
247,hyperbola,NN,2,2
134,could,MD,2,37
243,even,RB,2,37
248,convention,NN,2,2
126,god,NNP,2,7
18,find,VB,2,4
130,upon,IN,2,73
27,second,JJ,2,4
15,wanting,VBG,2,2
18,one,CD,2,173
242,dislike,NN,2,2
128,lord,NNP,2,8
125,may,MD,2,45
147,e,SYM,2,2
135,progress,NN,2,2
142,sailor,NN,2,2
154,young,JJ,2,12
249,sense,NN,2,4
32,sentence,NN,2,2
245,showing,VBG,2,5
241,ordinary,JJ,2,4
142,men,NNS,2,73
16,ladies,NNP,2,4
239,two,CD,2,32
157,country,NN,2,11
149,also,RB,2,40
254,fame,NN,2,10
237,number,NN,2,15
249,mind,NN,2,27
241,upon,IN,2,75
22,man,NN,2,135
26,art,NN,2,2
154,frontier,NN,2,4
154,people,NNS,2,34
129,mean,VBP,2,8
132,like,IN,2,41
138,barren,JJ,2,2
125,mechanically,RB,2,2
33,choose,VB,2,4
250,would,MD,2,147
33,people,NNS,2,36
241,public,NN,2,10
142,yet,RB,2,6
157,upon,IN,2,77
157,way,NN,2,19
242,one,CD,2,175
150,slight,JJ,2,2
250,saying,VBG,2,4
146,tongue,NN,2,6
237,people,NNS,2,38
240,known,JJ,2,2
16,must,MD,2,26
142,soul,NN,2,17
142,sleep,VB,2,7
139,lose,VB,2,4
150,accent,NN,2,10
150,far,RB,2,12
252,pleasure,NN,2,6
21,upon,IN,2,79
142,though,IN,2,23
241,various,JJ,2,4
145,eat,VB,2,2
22,general,JJ,2,11
138,warmth,NN,2,2
254,saying,VBG,2,6
32,last,JJ,2,15
127,job,NNP,2,2
248,though,IN,2,25
157,well,RB,2,23
237,count,VB,2,2
16,right,RB,2,8
32,every,DT,2,12
127,much,JJ,2,14
129,another,DT,2,23
24,easy,JJ,2,2
241,national,JJ,2,2
127,little,JJ,2,63
125,book,NN,2,11
32,un,NN,2,2
241,know,VB,2,23
29,line,NN,2,9
245,day,NN,2,23
143,duty,NN,2,7
250,us,PRP,2,21
254,nothing,NN,2,8
252,works,NNS,2,2
252,art,NN,2,4
245,rain,NN,2,7
157,road,NN,2,2
153,lose,VB,2,6
142,matter,NN,2,12
21,thus,RB,2,6
241,within,IN,2,6
26,would,MD,2,149
24,could,MD,2,39
245,scientifically,RB,2,2
249,sort,NN,2,2
142,unchanging,JJ,2,2
236,think,VBP,2,15
245,rainfall,NNS,2,2
127,book,NN,2,13
139,inward,JJ,2,2
254,may,MD,2,47
147,dickens,NNP,2,2
124,paper,NN,2,5
153,really,RB,2,6
33,true,JJ,2,31
133,rich,JJ,2,11
21,desire,VBP,2,6
149,great,JJ,2,73
254,one,CD,2,177
241,set,NN,2,6
153,turkey,NNP,2,2
147,shaw,NNP,2,2
249,one,CD,2,179
33,lived,VBN,2,4
254,write,VB,2,16
249,desire,NN,2,8
33,verse,NN,2,38
248,mystery,NN,2,2
22,subject,NN,2,9
146,accent,NN,2,12
245,sleeping,VBG,2,2
130,learning,NN,2,4
14,riding,VBG,2,4
142,may,MD,2,49
142,permanent,JJ,2,5
136,real,JJ,2,9
131,art,NN,2,6
138,sun,NN,2,2
24,pseudological,JJ,2,2
249,fortune,NN,2,2
129,thing,NN,2,53
139,like,VB,2,43
26,teaching,NN,2,4
252,school,NN,2,2
29,one,CD,2,181
22,every,DT,2,14
241,margin,NN,2,2
129,man,NN,2,137
129,however,RB,2,5
28,one,CD,2,183
138,people,NNS,2,40
245,equivalent,JJ,2,2
154,used,VBD,2,15
124,appearance,NN,2,2
142,go,VBP,2,10
155,come,VB,2,6
157,silence,NN,2,2
33,certain,JJ,2,22
130,one,CD,2,185
142,day,NN,2,25
133,become,VB,2,6
146,man,NN,2,139
157,propaganda,NN,2,2
22,another,DT,2,25
19,reform,NN,2,2
254,ran,VBD,2,2
247,sudden,JJ,2,2
12,also,RB,2,42
249,infirmity,NN,2,2
143,half,PDT,2,2
250,doctrine,NN,2,4
150,word,NN,2,29
26,blackmail,VB,2,2
31,truth,NN,2,13
130,place,NN,2,19
244,rainfall,NNS,2,4
31,kind,NN,2,15
153,man,NN,2,141
157,read,VBP,2,12
21,business,NN,2,2
26,opponent,NN,2,4
132,beaten,VBN,2,2
125,ignorant,JJ,2,4
146,welsh,NNP,2,2
249,going,VBG,2,9
125,library,NN,2,7
250,hold,VBP,2,2
129,like,IN,2,45
150,matter,NN,2,14
129,tragedy,NN,2,2
12,page,NN,2,2
22,save,VB,2,2
135,meant,VBD,2,2
146,one,CD,2,187
253,great,JJ,2,75
252,motive,NN,2,4
22,elementary,JJ,2,2
134,critic,NN,2,4
15,desire,VBP,2,10
246,dead,JJ,2,4
134,course,NN,2,2
26,round,JJ,2,7
145,boots,NNS,2,2
237,enemy,NN,2,9
15,may,MD,2,51
139,turns,VBZ,2,2
155,war,NN,2,12
153,marked,JJ,2,2
135,getting,VBG,2,2
26,special,JJ,2,7
141,die,VB,2,2
138,island,NN,2,4
20,usually,RB,2,4
125,judgment,NN,2,2
134,saying,VBG,2,8
253,poet,NN,2,20
237,owner,NN,2,2
20,acquire,VB,2,2
237,always,RB,2,12
154,country,NN,2,13
249,noble,JJ,2,2
237,ten,CD,2,2
244,photograph,NN,2,2
131,another,DT,2,27
244,general,JJ,2,13
131,remember,VB,2,4
125,say,VBP,2,36
141,silly,JJ,2,4
156,beyond,IN,2,4
12,love,NN,2,4
150,rhyme,VB,2,10
132,music,NN,2,2
15,great,JJ,2,77
31,true,JJ,2,33
143,climate,NN,2,20
250,even,RB,2,39
31,written,VBN,2,23
141,climate,NN,2,22
152,nearest,JJS,2,2
19,another,DT,2,29
130,word,NN,2,31
32,good,JJ,2,54
125,help,NN,2,2
246,statistics,NNS,2,12
244,may,MD,2,53
244,compare,VB,2,2
247,mathematical,JJ,2,2
146,dialect,NN,2,2
125,know,VBP,2,25
12,book,NN,2,15
241,member,NN,2,4
22,money,NN,2,29
22,wealth,NN,2,5
21,man,NN,2,143
32,gentleman,NN,2,2
32,line,NN,2,11
138,climate,NN,2,24
137,column,NN,2,2
125,trying,VBG,2,2
133,great,JJ,2,79
129,noble,JJ,2,4
241,error,NN,2,4
125,public,JJ,2,12
32,rounded,VBN,2,2
155,back,RB,2,2
125,man,NN,2,145
125,men,NNS,2,75
150,pronunciation,NN,2,2
251,time,NN,2,30
243,statistics,NNPS,2,14
250,men,NNS,2,77
245,people,NNS,2,42
129,inaccurate,JJ,2,7
243,well,RB,2,25
251,say,VB,2,38
25,fault,NN,2,2
131,said,VBN,2,51
129,may,MD,2,55
32,well,UH,2,27
244,time,NN,2,32
129,great,JJ,2,81
18,disposition,NN,2,2
242,disappointed,VBN,2,2
150,say,VB,2,40
22,admit,VBP,2,2
135,democracy,NN,2,2
146,difference,NN,2,2
146,let,VB,2,7
249,though,IN,2,27
240,little,JJ,2,65
132,criticism,NN,2,2
246,human,JJ,2,7
125,long,JJ,2,16
137,first,JJ,2,21
21,good,JJ,2,56
179,ridiculous,JJ,1,1
179,religion,NN,1,5
179,increase,VBP,1,1
147,v,NN,1,1
179,falsehood,NN,1,3
147,ah,UH,1,1
180,huge,JJ,1,1
180,remarkable,JJ,1,4
179,spreading,VBG,1,1
179,past,JJ,1,6
179,landing,NN,1,1
147,foreign,JJ,1,8
147,space,NN,1,3
179,mouth,NN,1,1
